Time(d),Al(SO4)+,Al(SO4)2-,Al+3,AlO+,AlO2-,AlO2H@,AlOH+2,AlHSiO3+2,AlSiO5-3,Ca(CO3)@,Ca(HCO3)+,Ca(SO4)@,Ca+2,CaOH+,Ca(HSiO3)+,CaSiO3@,Fe(CO3)@,Fe(HCO3)+,Fe(HSO4)+,Fe(SO4)@,Fe+2,FeOH+,Fe(HSO4)+2,Fe(SO4)+,Fe(SO4)2-,Fe+3,Fe2(OH)2+4,Fe3(OH)4+5,FeO+,FeO2-,FeO2H@,FeOH+2,FeHSiO3+2,K(SO4)-,K+,KOH@,Mg(CO3)@,Mg(HCO3)+,Mg+2,MgOH+,MgSO4@,Mg(HSiO3)+,MgSiO3@,Na(CO3)-,Na(HCO3)@,Na(SO4)-,Na+,NaOH@,HSiO3-,Si4O10-4,SiO2@,SiO3-2,CO2@,CO3-2,HCO3-,CH4@,H2@,N2@,O2@,S2O3-2,HSO3-,SO3-2,HSO4-,SO4-2,H2S@,HS-,S-2,OH-,H+,H2O@
0.017449,0,0,0,8.7367e-23,8.524e-10,4.1149e-16,2.0714e-29,0,6.349e-15,5.3479e-06,2.6675e-10,0.0050709,0.0095297,0.0031073,7.3776e-08,2.8203e-05,2.9429e-16,8.0409e-21,3.5105e-26,1.7371e-14,3.5999e-14,2.2769e-11,0,0,0,0,0,0,7.7036e-18,1.7027e-08,3.2213e-12,1.273e-26,2.4556e-33,0.0042723,0.077458,0.00086608,3.3403e-12,2.684e-16,9.9765e-09,7.4574e-08,6.5335e-09,1.6144e-13,3.8946e-10,3.2379e-16,3.5998e-20,6.9405e-13,1.7523e-11,3.7861e-13,1.3847e-06,1.1451e-19,1.5466e-09,6.6819e-07,2.4214e-15,2.6778e-06,6.0432e-09,1.3427e-15,2.7493e-09,0.00060563,0,1.8317e-13,5.6408e-17,3.3534e-11,2.2583e-13,0.021467,3.4047e-09,0.0020434,2.0827e-09,0.050367,2.7261e-13,0.99686
0.019194,0,0,0,8.7345e-23,8.5264e-10,4.1148e-16,2.0705e-29,0,6.3556e-15,5.3479e-06,2.6668e-10,0.0050708,0.0095253,0.0031065,7.3757e-08,2.8203e-05,2.9391e-16,8.0287e-21,3.5052e-26,1.7349e-14,3.5937e-14,2.2734e-11,0,0,0,0,0,0,7.7016e-18,1.7032e-08,3.2212e-12,1.2724e-26,2.4544e-33,0.0042765,0.077492,0.00086668,3.3402e-12,2.6833e-16,9.9718e-09,7.4555e-08,6.5335e-09,1.614e-13,3.8945e-10,2.4688e-16,2.7438e-20,5.2919e-13,1.3354e-11,2.886e-13,1.3851e-06,1.1471e-19,1.5466e-09,6.6861e-07,2.4214e-15,2.6795e-06,6.0449e-09,1.3292e-15,2.7424e-09,0.00060563,0,1.8144e-13,5.6283e-17,3.3471e-11,2.259e-13,0.02148,3.3705e-09,0.0020235,2.0631e-09,0.050381,2.7253e-13,0.99686
0.021114,0,0,0,8.7324e-23,8.5289e-10,4.1148e-16,2.0695e-29,0,6.3618e-15,5.3478e-06,2.6661e-10,0.0050708,0.0095208,0.0031057,7.3738e-08,2.8202e-05,2.9348e-16,8.015e-21,3.4992e-26,1.7324e-14,3.5868e-14,2.2696e-11,0,0,0,0,0,0,7.6997e-18,1.7036e-08,3.2212e-12,1.2718e-26,2.4533e-33,0.0042805,0.077522,0.00086723,3.3402e-12,2.6826e-16,9.9671e-09,7.4536e-08,6.5334e-09,1.6136e-13,3.8945e-10,1.8852e-16,2.0946e-20,4.0412e-13,1.0192e-11,2.2033e-13,1.3855e-06,1.1487e-19,1.5466e-09,6.6902e-07,2.4213e-15,2.6811e-06,6.0466e-09,1.3138e-15,2.7344e-09,0.00060562,0,1.7945e-13,5.6135e-17,3.3394e-11,2.2596e-13,0.021493,3.3314e-09,0.0020006,2.0405e-09,0.050395,2.7246e-13,0.99686
0.023225,0,0,0,8.7302e-23,8.5312e-10,4.1148e-16,2.0686e-29,0,6.368e-15,5.3478e-06,2.6655e-10,0.0050708,0.0095164,0.003105,7.3719e-08,2.8202e-05,2.9299e-16,7.9996e-21,3.4925e-26,1.7295e-14,3.5791e-14,2.2652e-11,0,0,0,0,0,0,7.6978e-18,1.7041e-08,3.2212e-12,1.2713e-26,2.4522e-33,0.004284,0.077547,0.00086771,3.3402e-12,2.6819e-16,9.9624e-09,7.4518e-08,6.5334e-09,1.6131e-13,3.8945e-10,1.4419e-16,1.6016e-20,3.0907e-13,7.791e-12,1.6846e-13,1.3858e-06,1.1502e-19,1.5465e-09,6.694e-07,2.4213e-15,2.6826e-06,6.0482e-09,1.2962e-15,2.7252e-09,0.00060562,0,1.7716e-13,5.5961e-17,3.3301e-11,2.2602e-13,0.021505,3.2868e-09,0.0019744,2.0143e-09,0.050408,2.7239e-13,0.99686
0.025548,0,0,0,8.7281e-23,8.5333e-10,4.1148e-16,2.0676e-29,0,6.3729e-15,5.3478e-06,2.6649e-10,0.0050707,0.0095121,0.0031042,7.3702e-08,2.8202e-05,2.9242e-16,7.9821e-21,3.4849e-26,1.7261e-14,3.5705e-14,2.2603e-11,0,0,0,0,0,0,7.696e-18,1.7045e-08,3.2212e-12,1.2707e-26,2.4511e-33,0.004287,0.077563,0.00086809,3.3402e-12,2.6813e-16,9.9579e-09,7.45e-08,6.5334e-09,1.6128e-13,3.8944e-10,1.1045e-16,1.2266e-20,2.3676e-13,5.9654e-12,1.2902e-13,1.3862e-06,1.1514e-19,1.5465e-09,6.6975e-07,2.4213e-15,2.684e-06,6.0497e-09,1.2761e-15,2.7145e-09,0.00060562,0,1.745e-13,5.5757e-17,3.3188e-11,2.2608e-13,0.021516,3.2359e-09,0.0019443,1.9842e-09,0.05042,2.7232e-13,0.99686
0.028102,0,0,0,8.7263e-23,8.5352e-10,4.1148e-16,2.0668e-29,0,6.3774e-15,5.3477e-06,2.6643e-10,0.0050707,0.0095081,0.0031036,7.3686e-08,2.8202e-05,2.9176e-16,7.9624e-21,3.4762e-26,1.7222e-14,3.5609e-14,2.2547e-11,0,0,0,0,0,0,7.6944e-18,1.7049e-08,3.2212e-12,1.2702e-26,2.4501e-33,0.0042892,0.07757,0.00086835,3.3402e-12,2.6807e-16,9.9536e-09,7.4484e-08,6.5333e-09,1.6124e-13,3.8944e-10,8.4747e-17,9.409e-21,1.8166e-13,4.575e-12,9.8969e-14,1.3865e-06,1.1526e-19,1.5465e-09,6.7005e-07,2.4213e-15,2.6852e-06,6.051e-09,1.2532e-15,2.7023e-09,0.00060562,0,1.7144e-13,5.5517e-17,3.3053e-11,2.2613e-13,0.021526,3.1778e-09,0.0019098,1.9494e-09,0.050431,2.7227e-13,0.99686
0.030913,0,0,0,8.7246e-23,8.5367e-10,4.1148e-16,2.066e-29,0,6.3804e-15,5.3478e-06,2.6638e-10,0.0050708,0.0095043,0.003103,7.3672e-08,2.8202e-05,2.9099e-16,7.9399e-21,3.4664e-26,1.7176e-14,3.5501e-14,2.2483e-11,0,0,0,0,0,0,7.6929e-18,1.7052e-08,3.2212e-12,1.2697e-26,2.4491e-33,0.0042904,0.077564,0.00086845,3.3402e-12,2.6802e-16,9.9497e-09,7.447e-08,6.5334e-09,1.6121e-13,3.8944e-10,6.5133e-17,7.23e-21,1.3962e-13,3.5148e-12,7.605e-14,1.3867e-06,1.1526e-19,1.5465e-09,6.7027e-07,2.4213e-15,2.6861e-06,6.0521e-09,1.227e-15,2.688e-09,0.00060562,0,1.6792e-13,5.5235e-17,3.289e-11,2.2617e-13,0.021533,3.1114e-09,0.0018702,1.9093e-09,0.05044,2.7222e-13,0.99686
0.034004,0,0,0,8.7231e-23,8.5377e-10,4.1148e-16,2.0652e-29,0,6.3819e-15,5.3478e-06,2.6634e-10,0.0050708,0.0095011,0.0031025,7.3661e-08,2.8203e-05,2.9009e-16,7.9141e-21,3.4551e-26,1.7123e-14,3.5379e-14,2.241e-11,0,0,0,0,0,0,7.6918e-18,1.7054e-08,3.2213e-12,1.2692e-26,2.4482e-33,0.0042904,0.077541,0.00086834,3.3402e-12,2.6798e-16,9.9464e-09,7.4459e-08,6.5334e-09,1.6119e-13,3.8945e-10,5.0478e-17,5.6033e-21,1.0821e-13,2.7233e-12,5.8938e-14,1.3869e-06,1.1535e-19,1.5465e-09,6.7041e-07,2.4213e-15,2.6867e-06,6.0529e-09,1.1969e-15,2.6714e-09,0.00060562,0,1.6383e-13,5.4899e-17,3.2693e-11,2.262e-13,0.021538,3.035e-09,0.0018245,1.8628e-09,0.050447,2.7218e-13,0.99686
0.037404,0,0,0,8.7217e-23,8.5385e-10,4.1148e-16,2.0644e-29,0,6.3827e-15,5.3479e-06,2.663e-10,0.0050708,0.0094977,0.003102,7.3649e-08,2.8202e-05,2.8905e-16,7.8846e-21,3.4423e-26,1.7062e-14,3.524e-14,2.2326e-11,0,0,0,0,0,0,7.6906e-18,1.7056e-08,3.2213e-12,1.2687e-26,2.4473e-33,0.0042899,0.077511,0.00086814,3.3402e-12,2.6794e-16,9.9429e-09,7.4448e-08,6.5335e-09,1.6116e-13,3.8945e-10,3.9729e-17,4.4092e-21,8.5162e-14,2.1428e-12,4.6378e-14,1.387e-06,1.1536e-19,1.5465e-09,6.7052e-07,2.4214e-15,2.6872e-06,6.0537e-09,1.1632e-15,2.6524e-09,0.00060563,0,1.5923e-13,5.4514e-17,3.2466e-11,2.2622e-13,0.021542,2.9495e-09,0.0017732,1.8106e-09,0.050454,2.7214e-13,0.99686
0.041145,0,0,0,8.7198e-23,8.5401e-10,4.1148e-16,2.0634e-29,0,6.3842e-15,5.3479e-06,2.6624e-10,0.0050708,0.0094933,0.0031014,7.3634e-08,2.8203e-05,2.8791e-16,7.8517e-21,3.4279e-26,1.6995e-14,3.5084e-14,2.2233e-11,0,0,0,0,0,0,7.6889e-18,1.7059e-08,3.2213e-12,1.2681e-26,2.4462e-33,0.0042905,0.077491,0.00086811,3.3403e-12,2.6788e-16,9.9383e-09,7.4432e-08,6.5335e-09,1.6113e-13,3.8945e-10,3.168e-17,3.515e-21,6.7906e-14,1.7079e-12,3.6985e-14,1.3873e-06,1.1541e-19,1.5466e-09,6.7075e-07,2.4214e-15,2.6881e-06,6.0548e-09,1.1268e-15,2.6315e-09,0.00060563,0,1.5431e-13,5.4094e-17,3.222e-11,2.2626e-13,0.021549,2.8573e-09,0.0017181,1.7546e-09,0.050464,2.7208e-13,0.99686
0.045259,0,0,0,8.7172e-23,8.5424e-10,4.1147e-16,2.0622e-29,0,6.3904e-15,5.3479e-06,2.6616e-10,0.0050709,0.0094876,0.0031005,7.3612e-08,2.8202e-05,2.8664e-16,7.8149e-21,3.4118e-26,1.692e-14,3.4894e-14,2.2128e-11,0,0,0,0,0,0,7.6865e-18,1.7064e-08,3.2213e-12,1.2674e-26,2.4446e-33,0.0042925,0.077484,0.00086829,3.3403e-12,2.6781e-16,9.9324e-09,7.441e-08,6.5335e-09,1.6108e-13,3.8944e-10,2.5576e-17,2.8371e-21,5.4822e-14,1.3781e-12,2.9842e-14,1.3877e-06,1.1553e-19,1.5466e-09,6.711e-07,2.4214e-15,2.6896e-06,6.0565e-09,1.0877e-15,2.6083e-09,0.00060564,0,1.4903e-13,5.3633e-17,3.1954e-11,2.2633e-13,0.021561,2.7581e-09,0.001659,1.6946e-09,0.050478,2.7201e-13,0.99686
0.049785,0,0,0,8.7119e-23,8.5453e-10,4.1147e-16,2.0606e-29,0,6.3975e-15,5.3479e-06,2.6606e-10,0.0050708,0.0094804,0.0030993,7.3583e-08,2.8203e-05,2.8523e-16,7.7734e-21,3.3937e-26,1.6835e-14,3.4712e-14,2.2012e-11,0,0,0,0,0,0,7.6838e-18,1.7071e-08,3.2213e-12,1.2664e-26,2.4428e-33,0.0042962,0.077491,0.0008687,3.3403e-12,2.6771e-16,9.9249e-09,7.4382e-08,6.5335e-09,1.6102e-13,3.8945e-10,2.086e-17,2.3135e-21,4.4715e-14,1.1234e-12,2.4334e-14,1.3882e-06,1.1568e-19,1.5466e-09,6.716e-07,2.4214e-15,2.6916e-06,6.0588e-09,1.0457e-15,2.5828e-09,0.00060564,0,1.4339e-13,5.3128e-17,3.1665e-11,2.2641e-13,0.021577,2.6517e-09,0.0015955,1.6304e-09,0.050497,2.719e-13,0.99686
0.054764,0,0,0,8.7094e-23,8.5494e-10,4.1145e-16,2.0587e-29,0,6.4073e-15,5.3479e-06,2.6594e-10,0.0050708,0.0094716,0.0030978,7.3548e-08,2.8202e-05,2.8367e-16,7.7273e-21,3.3736e-26,1.6744e-14,3.4489e-14,2.1881e-11,0,0,0,0,0,0,7.6802e-18,1.7079e-08,3.2213e-12,1.2653e-26,2.4406e-33,0.0043018,0.077517,0.0008694,3.3402e-12,2.6758e-16,9.9156e-09,7.4346e-08,6.5335e-09,1.6094e-13,3.8944e-10,1.7185e-17,1.9045e-21,3.6837e-14,9.2436e-13,2.0034e-14,1.3889e-06,1.1597e-19,1.5465e-09,6.7229e-07,2.4214e-15,2.6944e-06,6.0618e-09,1.0007e-15,2.5545e-09,0.00060563,0,1.3736e-13,5.2573e-17,3.135e-11,2.2653e-13,0.021599,2.5375e-09,0.0015276,1.5618e-09,0.050522,2.7177e-13,0.99686
0.06024,0,0,0,8.7048e-23,8.5553e-10,4.1147e-16,2.0565e-29,0,6.4208e-15,5.3478e-06,2.6578e-10,0.0050708,0.0094612,0.003096,7.3505e-08,2.8202e-05,2.8193e-16,7.6754e-21,3.3509e-26,1.6641e-14,3.4239e-14,2.1734e-11,0,0,0,0,0,0,7.6758e-18,1.709e-08,3.2213e-12,1.2639e-26,2.4379e-33,0.0043093,0.07756,0.00087037,3.3402e-12,2.6742e-16,9.9046e-09,7.4303e-08,6.5334e-09,1.6085e-13,3.8944e-10,1.4282e-17,1.582e-21,3.0615e-14,7.6733e-13,1.664e-14,1.3897e-06,1.1628e-19,1.5465e-09,6.7316e-07,2.4214e-15,2.6978e-06,6.0655e-09,9.5251e-16,2.5232e-09,0.00060563,0,1.3091e-13,5.196e-17,3.1006e-11,2.2666e-13,0.021627,2.4153e-09,0.001455,1.4885e-09,0.050552,2.7161e-13,0.99686
0.066264,0,0,0,8.699e-23,8.561e-10,4.1146e-16,2.054e-29,0,6.4355e-15,5.3478e-06,2.6561e-10,0.0050707,0.0094496,0.003094,7.3456e-08,2.8201e-05,2.7997e-16,7.6173e-21,3.3256e-26,1.6526e-14,3.396e-14,2.1569e-11,0,0,0,0,0,0,7.6708e-18,1.7102e-08,3.2213e-12,1.2624e-26,2.4349e-33,0.004318,0.077612,0.00087151,3.3402e-12,2.6725e-16,9.8924e-09,7.4255e-08,6.5333e-09,1.6074e-13,3.8943e-10,1.1967e-17,1.3245e-21,2.5652e-14,6.4207e-13,1.3932e-14,1.3907e-06,1.1665e-19,1.5465e-09,6.7413e-07,2.4213e-15,2.7016e-06,6.0697e-09,9.01e-16,2.4883e-09,0.00060562,0,1.2401e-13,5.1278e-17,3.0622e-11,2.2682e-13,0.021658,2.2847e-09,0.0013772,1.4101e-09,0.050586,2.7143e-13,0.99686
0.07289,0,0,0,8.6938e-23,8.5701e-10,4.1154e-16,2.0513e-29,0,6.4524e-15,5.3477e-06,2.6542e-10,0.0050706,0.0094367,0.0030918,7.3402e-08,2.82e-05,2.7778e-16,7.5522e-21,3.2971e-26,1.6396e-14,3.3648e-14,2.1385e-11,0,0,0,0,0,0,7.6653e-18,1.7115e-08,3.2212e-12,1.2607e-26,2.4316e-33,0.004328,0.077676,0.00087284,3.3401e-12,2.6706e-16,9.8787e-09,7.4201e-08,6.5332e-09,1.6062e-13,3.8941e-10,1.0108e-17,1.1175e-21,2.166e-14,5.4134e-13,1.1758e-14,1.3917e-06,1.1708e-19,1.5464e-09,6.7524e-07,2.4213e-15,2.706e-06,6.0743e-09,8.4604e-16,2.4494e-09,0.00060561,0,1.1665e-13,5.0517e-17,3.0194e-11,2.27e-13,0.021693,2.1453e-09,0.0012943,1.3263e-09,0.050624,2.7123e-13,0.99686
0.08018,0,0,0,8.6859e-23,8.5754e-10,4.1146e-16,2.0482e-29,0,6.4718e-15,5.3476e-06,2.652e-10,0.0050705,0.0094223,0.0030893,7.3342e-08,2.8199e-05,2.753e-16,7.4789e-21,3.2651e-26,1.625e-14,3.3298e-14,2.1177e-11,0,0,0,0,0,0,7.6592e-18,1.713e-08,3.2212e-12,1.2588e-26,2.428e-33,0.0043396,0.077753,0.00087439,3.34e-12,2.6684e-16,9.8636e-09,7.4141e-08,6.5331e-09,1.6049e-13,3.894e-10,8.5944e-18,9.4966e-22,1.8423e-14,4.5965e-13,9.9891e-15,1.3929e-06,1.174e-19,1.5464e-09,6.765e-07,2.4212e-15,2.711e-06,6.0796e-09,7.8754e-16,2.4059e-09,0.0006056,0,1.0879e-13,4.9664e-17,2.9714e-11,2.272e-13,0.021733,1.997e-09,0.0012059,1.237e-09,0.050667,2.71e-13,0.99686
0.088197,0,0,0,8.6783e-23,8.5844e-10,4.1147e-16,2.0448e-29,0,6.4944e-15,5.3474e-06,2.6496e-10,0.0050704,0.0094064,0.0030865,7.3273e-08,2.8198e-05,2.7248e-16,7.3957e-21,3.2288e-26,1.6084e-14,3.2902e-14,2.0942e-11,0,0,0,0,0,0,7.6523e-18,1.7147e-08,3.2212e-12,1.2567e-26,2.4239e-33,0.0043531,0.077847,0.00087622,3.34e-12,2.666e-16,9.8467e-09,7.4074e-08,6.533e-09,1.6034e-13,3.8938e-10,7.3617e-18,8.1259e-22,1.5782e-14,3.9294e-13,8.5478e-15,1.3943e-06,1.1813e-19,1.5463e-09,6.7794e-07,2.4212e-15,2.7167e-06,6.0855e-09,7.2536e-16,2.3569e-09,0.00060558,0,1.0042e-13,4.8702e-17,2.9171e-11,2.2742e-13,0.021779,1.8393e-09,0.0011118,1.1418e-09,0.050715,2.7075e-13,0.99686
0.097017,0,0,0,8.6694e-23,8.5937e-10,4.1144e-16,2.0411e-29,0,6.5192e-15,5.3473e-06,2.6469e-10,0.0050703,0.0093887,0.0030833,7.3197e-08,2.8196e-05,2.6924e-16,7.299e-21,3.1874e-26,1.5893e-14,3.245e-14,2.0673e-11,0,0,0,0,0,0,7.6445e-18,1.7167e-08,3.2211e-12,1.2544e-26,2.4194e-33,0.0043687,0.077958,0.00087833,3.3398e-12,2.6632e-16,9.828e-09,7.3999e-08,6.5328e-09,1.6017e-13,3.8936e-10,6.3447e-18,6.9955e-22,1.36e-14,3.3796e-13,7.3584e-15,1.3958e-06,1.1876e-19,1.5462e-09,6.7957e-07,2.4211e-15,2.7231e-06,6.0922e-09,6.594e-16,2.3014e-09,0.00060556,0,9.1509e-14,4.7609e-17,2.8553e-11,2.2768e-13,0.02183,1.6721e-09,0.0010119,1.0405e-09,0.05077,2.7046e-13,0.99686
0.10672,0,0,0,8.6599e-23,8.6049e-10,4.1145e-16,2.037e-29,0,6.5481e-15,5.3471e-06,2.6439e-10,0.0050701,0.0093691,0.0030798,7.3112e-08,2.8195e-05,2.655e-16,7.1913e-21,3.1396e-26,1.5672e-14,3.1934e-14,2.0363e-11,0,0,0,0,0,0,7.636e-18,1.7189e-08,3.221e-12,1.2519e-26,2.4144e-33,0.0043866,0.078091,0.0008808,3.3397e-12,2.6602e-16,9.8071e-09,7.3915e-08,6.5326e-09,1.5999e-13,3.8934e-10,5.5037e-18,6.0604e-22,1.1798e-14,2.9246e-13,6.3747e-15,1.3975e-06,1.195e-19,1.5461e-09,6.8142e-07,2.421e-15,2.7304e-06,6.0997e-09,5.8961e-16,2.2378e-09,0.00060554,0,8.2053e-14,4.6354e-17,2.7841e-11,2.2796e-13,0.021889,1.4951e-09,0.00090597,9.3299e-10,0.050831,2.7014e-13,0.99685
0.11739,0,0,0,8.6495e-23,8.6177e-10,4.1146e-16,2.0325e-29,0,6.5813e-15,5.3468e-06,2.6405e-10,0.00507,0.0093473,0.0030759,7.3017e-08,2.8193e-05,2.611e-16,7.0634e-21,3.0838e-26,1.5412e-14,3.1332e-14,2.0001e-11,0,0,0,0,0,0,7.6264e-18,1.7213e-08,3.2209e-12,1.2491e-26,2.4089e-33,0.0044072,0.078248,0.00088364,3.3396e-12,2.6568e-16,9.784e-09,7.3821e-08,6.5323e-09,1.5978e-13,3.8931e-10,4.8029e-18,5.281e-22,1.0296e-14,2.5454e-13,5.555e-15,1.3995e-06,1.2035e-19,1.546e-09,6.8352e-07,2.4209e-15,2.7386e-06,6.1082e-09,5.1587e-16,2.1642e-09,0.00060551,0,7.2019e-14,4.4896e-17,2.701e-11,2.2829e-13,0.021955,1.3081e-09,0.00079383,8.1889e-10,0.050899,2.6978e-13,0.99685
0.12913,0,0,0,8.6374e-23,8.6312e-10,4.1144e-16,2.0275e-29,0,6.6181e-15,5.3466e-06,2.6368e-10,0.0050697,0.0093235,0.0030716,7.2913e-08,2.819e-05,2.5581e-16,6.911e-21,3.0173e-26,1.51e-14,3.0621e-14,1.957e-11,0,0,0,0,0,0,7.6159e-18,1.724e-08,3.2208e-12,1.246e-26,2.4029e-33,0.0044305,0.078428,0.00088687,3.3394e-12,2.6531e-16,9.7587e-09,7.3718e-08,6.532e-09,1.5955e-13,3.8928e-10,4.2159e-18,4.6281e-22,9.0373e-15,2.2277e-13,4.8682e-15,1.4016e-06,1.2129e-19,1.5459e-09,6.8585e-07,2.4208e-15,2.7478e-06,6.1176e-09,4.3813e-16,2.0775e-09,0.00060548,0,6.1381e-14,4.3168e-17,2.6018e-11,2.2864e-13,0.022029,1.111e-09,0.00067531,6.9793e-10,0.050975,2.6938e-13,0.99685
0.14204,0,0,0,8.6248e-23,8.6462e-10,4.1143e-16,2.0222e-29,0,6.6583e-15,5.3463e-06,2.6329e-10,0.0050695,0.009298,0.003067,7.2801e-08,2.8188e-05,2.4929e-16,6.7251e-21,2.9361e-26,1.4716e-14,2.976e-14,1.9043e-11,0,0,0,0,0,0,7.6045e-18,1.727e-08,3.2207e-12,1.2427e-26,2.3965e-33,0.0044558,0.078625,0.00089038,3.3392e-12,2.6491e-16,9.7317e-09,7.3607e-08,6.5317e-09,1.593e-13,3.8925e-10,3.7225e-18,4.0793e-22,7.9797e-15,1.9607e-13,4.291e-15,1.4039e-06,1.2233e-19,1.5457e-09,6.8838e-07,2.4206e-15,2.7577e-06,6.1277e-09,3.5645e-16,1.973e-09,0.00060545,0,5.0128e-14,4.1068e-17,2.4801e-11,2.2903e-13,0.022109,9.0391e-10,0.00055039,5.6997e-10,0.051057,2.6896e-13,0.99684
0.15625,0,0,0,8.6118e-23,8.6617e-10,4.1143e-16,2.0167e-29,0,6.7e-15,5.346e-06,2.6288e-10,0.0050692,0.0092718,0.0030623,7.2685e-08,2.8185e-05,2.4089e-16,6.4887e-21,2.8329e-26,1.422e-14,2.8677e-14,1.8374e-11,0,0,0,0,0,0,7.5929e-18,1.73e-08,3.2205e-12,1.2393e-26,2.3898e-33,0.004482,0.078827,0.000894,3.339e-12,2.645e-16,9.7038e-09,7.3493e-08,6.5314e-09,1.5905e-13,3.8921e-10,3.3052e-18,3.6155e-22,7.0852e-15,1.7352e-13,3.8031e-15,1.4063e-06,1.2341e-19,1.5456e-09,6.91e-07,2.4205e-15,2.768e-06,6.1382e-09,2.7102e-16,1.8423e-09,0.00060542,0,3.8263e-14,3.8416e-17,2.3248e-11,2.2943e-13,0.022191,6.8727e-10,0.00041923,4.3506e-10,0.051141,2.6852e-13,0.99684
0.17187,0,0,0,8.5982e-23,8.6779e-10,4.1142e-16,2.011e-29,0,6.7441e-15,5.3456e-06,2.6245e-10,0.005069,0.0092443,0.0030573,7.2563e-08,2.8183e-05,2.2917e-16,6.1634e-21,2.691e-26,1.3528e-14,2.7203e-14,1.7453e-11,0,0,0,0,0,0,7.5806e-18,1.7332e-08,3.2204e-12,1.2357e-26,2.3829e-33,0.0045097,0.079041,0.00089783,3.3388e-12,2.6407e-16,9.6746e-09,7.3373e-08,6.5311e-09,1.5878e-13,3.8917e-10,2.9506e-18,3.2215e-22,6.325e-15,1.5436e-13,3.3886e-15,1.4088e-06,1.2456e-19,1.5454e-09,6.9377e-07,2.4203e-15,2.7788e-06,6.1492e-09,1.8194e-16,1.6675e-09,0.00060538,0,2.5792e-14,3.4838e-17,2.1128e-11,2.2985e-13,0.022279,4.6138e-10,0.00028201,2.9327e-10,0.05123,2.6806e-13,0.99683
0.18906,0,0,0,8.5837e-23,8.6952e-10,4.1141e-16,2.0049e-29,0,6.7915e-15,5.3453e-06,2.6199e-10,0.0050687,0.0092154,0.003052,7.2435e-08,2.818e-05,2.0974e-16,5.6313e-21,2.4587e-26,1.2381e-14,2.4819e-14,1.5946e-11,0,0,0,0,0,0,7.5676e-18,1.7366e-08,3.2202e-12,1.232e-26,2.3755e-33,0.0045396,0.079273,0.00090195,3.3386e-12,2.6361e-16,9.6438e-09,7.3246e-08,6.5307e-09,1.585e-13,3.8913e-10,2.6477e-18,2.885e-22,5.6759e-15,1.3801e-13,3.0347e-15,1.4115e-06,1.2579e-19,1.5453e-09,6.9673e-07,2.4201e-15,2.7904e-06,6.1609e-09,8.9576e-17,1.3968e-09,0.00060534,0,1.2755e-14,2.924e-17,1.7774e-11,2.303e-13,0.022372,2.2716e-10,0.00013912,1.4502e-10,0.051325,2.6757e-13,0.99683
0.20797,0,0,0,8.5519e-23,8.7404e-10,4.1143e-16,1.9924e-29,0,6.92e-15,5.3441e-06,2.6095e-10,0.0050677,0.009153,0.0030399,7.214e-08,2.817e-05,1.383e-33,0,0,8.1644e-32,1.6262e-31,1.0479e-28,0,0,0,0,0,0,7.1549e-19,1.6556e-09,3.056e-13,1.1618e-27,0,0.0046238,0.080047,0.00091414,3.3379e-12,2.6256e-16,9.5768e-09,7.2956e-08,6.5294e-09,1.5786e-13,3.8901e-10,2.3658e-18,2.5651e-22,5.0717e-15,1.2225e-13,2.6983e-15,1.418e-06,1.2917e-19,1.5447e-09,7.0459e-07,2.4195e-15,2.8206e-06,6.1891e-09,0,0,0.0006052,1.2381e-10,0,0,0,2.3139e-13,0.022606,0,0,0,0.051548,2.6643e-13,0.99681
0.22876,0,0,0,8.54e-23,8.7546e-10,4.114e-16,1.988e-29,0,6.9671e-15,5.3435e-06,2.6057e-10,0.0050673,0.0091312,0.0030355,7.2032e-08,2.8166e-05,3.9523e-34,0,0,2.3332e-32,4.6352e-32,2.9897e-29,0,0,0,0,0,0,7.1433e-19,1.6589e-09,3.0551e-13,1.1589e-27,0,0.0046591,0.080397,0.00091935,3.3375e-12,2.6218e-16,9.5532e-09,7.2851e-08,6.5289e-09,1.5762e-13,3.8895e-10,2.1416e-18,2.3176e-22,4.5911e-15,1.103e-13,2.4379e-15,1.4204e-06,1.3049e-19,1.5445e-09,7.0719e-07,2.4193e-15,2.8308e-06,6.1998e-09,0,0,0.00060513,1.8562e-08,0,0,0,2.318e-13,0.022698,0,0,0,0.051632,2.6601e-13,0.9968
0.25164,0,0,0,8.527e-23,8.7734e-10,4.114e-16,1.9832e-29,0,7.0247e-15,5.3429e-06,2.6014e-10,0.0050668,0.0091067,0.0030306,7.1911e-08,2.8162e-05,3.3611e-34,0,0,1.9842e-32,3.9316e-32,2.5386e-29,0,0,0,0,0,0,7.1322e-19,1.6624e-09,3.055e-13,1.1561e-27,0,0.0046992,0.080794,0.00092528,3.3371e-12,2.6175e-16,9.5267e-09,7.2732e-08,6.5282e-09,1.5736e-13,3.8889e-10,1.9478e-18,2.1033e-22,4.1757e-15,9.9953e-14,2.2126e-15,1.4232e-06,1.3207e-19,1.5442e-09,7.1054e-07,2.4189e-15,2.8436e-06,6.2118e-09,0,0,0.00060505,3.5483e-08,0,0,0,2.3227e-13,0.022802,0,0,0,0.051727,2.6553e-13,0.99679
