Time(d),H2O@,C3AFS0.84H4.32,C3FS0.84H4.32,CSHQ-JenD,CSHQ-JenH,CSHQ-TobD,CSHQ-TobH,KSiOH,NaSiOH,ettringite05,Fe-ettringite05,monosulphate1205,Fe-monosulph05,straetlingite,straetlingite7,ettringite,ettringite30,C4AH13,monosulphate12,tricarboalu03,ettringite03_ss,Mg3AlC0.5OH,Mg3FeC0.5OH,M075SH,M15SH,AlOHam,AlOHmic,Gbs,Kln,Gr,C12A7,C2S,C3A,C3S,C4AF,CA,CA2,C2AH7.5,C3AH6,C4AH11,C4AH13-1,C4AH19,CAH10,monosulphate10.5,monosulphate12-1,monosulphate14,monosulphate16,monosulphate9,chabazite,zeoliteP_Ca,straetlingite5.5,monocarbonate9,hemicarbonat10.5,hemicarbonate,hemicarbonate9,monocarbonate,ettringite13,ettringite9,Arg,Cal,C3FH6,C4FH13,C3FS0.84H4.32-1,C3FS1.34H3.32,Fe-hemicarbonate,Femonocarbonate,Dis-Dol,Ord-Dol,Lim,Portlandite,Anh,Gp,hemihydrate,thaumasite,Fe,FeCO3(pr),Sd,Hem,Mag,Fe(OH)3(am),FeOOHmic,Gt,Py,Tro,Melanterite,K2SO4,syngenite,K2O,hydrotalcite,Mgs,Brc,Na2SO4,natrolite,zeoliteX,zeoliteY,Na2O,Sulfur,Qtz,Amor-Sl
106,19.992,9.9463,0.881,29.981,20.25,15.958,0.71703,0.45917,1.4245e-07,0,0,0,0,0,0,10.162,2.4849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.067,0.43882,3.2941,1.2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9462,0,0,0,0.014231,0,0,0,0,0,0,0,0,0,31.243,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4926,0,0,0,0,0,0,0,0,0,0
108,19.98,9.9592,0.88214,29.999,20.262,15.968,0.71744,0.4596,1.4245e-07,0,0,0,0,0,0,10.164,2.4854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0484,0.43523,3.268,1.2579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9524,0,0,0,0.013148,0,0,0,0,0,0,0,0,0,31.259,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4941,0,0,0,0,0,0,0,0,0,0
110,19.969,9.9717,0.88325,30.016,20.273,15.977,0.71785,0.46003,1.4245e-07,0,0,0,0,0,0,10.165,2.4858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0302,0.43174,3.2427,1.2496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9583,0,0,0,0.012093,0,0,0,0,0,0,0,0,0,31.274,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4955,0,0,0,0,0,0,0,0,0,0
112,19.958,9.9839,0.88433,30.033,20.285,15.986,0.71825,0.46045,1.4245e-07,0,0,0,0,0,0,10.167,2.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0124,0.42833,3.218,1.2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9642,0,0,0,0.011066,0,0,0,0,0,0,0,0,0,31.289,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4969,0,0,0,0,0,0,0,0,0,0
114,19.947,9.9959,0.88539,30.049,20.296,15.994,0.71864,0.46085,1.4245e-07,0,0,0,0,0,0,10.168,2.4866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.995,0.42501,3.1939,1.2336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9699,0,0,0,0.010065,0,0,0,0,0,0,0,0,0,31.304,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4982,0,0,0,0,0,0,0,0,0,0
116,19.936,10.008,0.88643,30.065,20.306,16.003,0.71902,0.46125,1.4245e-07,0,0,0,0,0,0,10.17,2.4869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.978,0.42177,3.1704,1.2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9754,0,0,0,0.0090879,0,0,0,0,0,0,0,0,0,31.318,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4995,0,0,0,0,0,0,0,0,0,0
118,19.925,10.019,0.88743,30.081,20.317,16.011,0.71939,0.46164,1.4245e-07,0,0,0,0,0,0,10.171,2.4873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9613,0.41861,3.1474,1.2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9808,0,0,0,0.0081367,0,0,0,0,0,0,0,0,0,31.333,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5008,0,0,0,0,0,0,0,0,0,0
120,19.915,10.03,0.88842,30.096,20.327,16.019,0.71976,0.46202,1.4245e-07,0,0,0,0,0,0,10.173,2.4877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.945,0.41552,3.125,1.2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9861,0,0,0,0.0072064,0,0,0,0,0,0,0,0,0,31.346,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5021,0,0,0,0,0,0,0,0,0,0
122,19.905,10.041,0.88938,30.111,20.337,16.027,0.72011,0.4624,1.4245e-07,0,0,0,0,0,0,10.174,2.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.929,0.41251,3.1031,1.2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9912,0,0,0,0.0062988,0,0,0,0,0,0,0,0,0,31.36,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5033,0,0,0,0,0,0,0,0,0,0
124,19.895,10.052,0.89032,30.125,20.347,16.035,0.72046,0.46276,1.4245e-07,0,0,0,0,0,0,10.176,2.4884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9133,0.40956,3.0818,1.1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9963,0,0,0,0.0054124,0,0,0,0,0,0,0,0,0,31.373,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5045,0,0,0,0,0,0,0,0,0,0
126,19.886,10.062,0.89126,30.14,20.357,16.043,0.7208,0.46312,1.4245e-07,0,0,0,0,0,0,10.177,2.4887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8979,0.40668,3.0609,1.1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0012,0,0,0,0.0045438,0,0,0,0,0,0,0,0,0,31.386,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5057,0,0,0,0,0,0,0,0,0,0
128,19.876,10.072,0.89215,30.154,20.366,16.05,0.72113,0.46347,1.4245e-07,0,0,0,0,0,0,10.178,2.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8829,0.40387,3.0405,1.1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.006,0,0,0,0.0036992,0,0,0,0,0,0,0,0,0,31.398,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5068,0,0,0,0,0,0,0,0,0,0
130,19.867,10.082,0.89303,30.167,20.375,16.058,0.72146,0.46382,1.4245e-07,0,0,0,0,0,0,10.18,2.4894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8681,0.40112,3.0205,1.1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0107,0,0,0,0.0028719,0,0,0,0,0,0,0,0,0,31.41,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.508,0,0,0,0,0,0,0,0,0,0
132,19.858,10.092,0.89391,30.181,20.384,16.065,0.72178,0.46416,1.4245e-07,0,0,0,0,0,0,10.181,2.4897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8536,0.39843,3.0009,1.1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0153,0,0,0,0.002059,0,0,0,0,0,0,0,0,0,31.422,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5091,0,0,0,0,0,0,0,0,0,0
134,19.848,10.091,0.90052,30.195,20.394,16.072,0.72212,0.4645,1.4245e-07,0,0,0,0,0,0,10.182,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8393,0.39579,2.9818,1.1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,3.4305e-06,0,0,0,0,0,0,0,0,0,31.433,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5102,0,0,0,0,0,0,0,0,0,0
136,19.839,10.111,0.89559,30.207,20.402,16.079,0.7224,0.46482,1.4245e-07,0,0,0,0,0,0,10.183,2.4903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8254,0.39321,2.963,1.1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0242,0,0,0,0.00049145,0,0,0,0,0,0,0,0,0,31.446,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5112,0,0,0,0,0,0,0,0,0,0
138,19.832,10.122,0.89519,30.22,20.41,16.085,0.7227,0.46513,1.4245e-07,0,0,0,0,0,0,10.185,2.4906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8117,0.39069,2.9447,1.1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.457,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5123,0,0,0,0,0,0,0,0,0,0
140,19.826,10.138,0.8926,30.231,20.418,16.092,0.72298,0.46543,1.4245e-07,0,0,0,0,0,0,10.186,2.4909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7982,0.38821,2.9267,1.1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.469,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5133,0,0,0,0,0,0,0,0,0,0
142,19.82,10.153,0.89007,30.243,20.426,16.098,0.72326,0.46573,1.4245e-07,0,0,0,0,0,0,10.187,2.4912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7849,0.38579,2.9091,1.1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.481,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5143,0,0,0,0,0,0,0,0,0,0
144,19.814,10.168,0.88759,30.255,20.434,16.104,0.72353,0.46602,1.4245e-07,0,0,0,0,0,0,10.188,2.4915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7719,0.38341,2.8918,1.1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.492,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5153,0,0,0,0,0,0,0,0,0,0
146,19.808,10.182,0.88515,30.266,20.441,16.11,0.7238,0.4663,1.4245e-07,0,0,0,0,0,0,10.189,2.4917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7591,0.38108,2.8749,1.1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.503,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5162,0,0,0,0,0,0,0,0,0,0
148,19.802,10.196,0.88277,30.277,20.449,16.116,0.72406,0.46658,1.4245e-07,0,0,0,0,0,0,10.19,2.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7466,0.3788,2.8583,1.1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.514,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5172,0,0,0,0,0,0,0,0,0,0
150,19.796,10.21,0.88043,30.288,20.456,16.122,0.72432,0.46686,1.4245e-07,0,0,0,0,0,0,10.191,2.4923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7342,0.37655,2.842,1.1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.525,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5181,0,0,0,0,0,0,0,0,0,0
152,19.791,10.224,0.87814,30.298,20.463,16.127,0.72457,0.46714,1.4245e-07,0,0,0,0,0,0,10.193,2.4925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.722,0.37436,2.826,1.1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.535,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.519,0,0,0,0,0,0,0,0,0,0
154,19.786,10.238,0.87589,30.309,20.47,16.133,0.72482,0.4674,1.4245e-07,0,0,0,0,0,0,10.194,2.4928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7101,0.3722,2.8103,1.1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.546,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5199,0,0,0,0,0,0,0,0,0,0
156,19.78,10.251,0.87369,30.319,20.477,16.138,0.72507,0.46766,1.4245e-07,0,0,0,0,0,0,10.195,2.4931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6983,0.37008,2.7949,1.1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.556,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5208,0,0,0,0,0,0,0,0,0,0
158,19.775,10.264,0.87152,30.329,20.484,16.144,0.72531,0.46792,1.4245e-07,0,0,0,0,0,0,10.196,2.4933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6867,0.368,2.7797,1.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.566,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5216,0,0,0,0,0,0,0,0,0,0
160,19.77,10.277,0.8694,30.339,20.491,16.149,0.72554,0.46817,1.4245e-07,0,0,0,0,0,0,10.197,2.4936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6753,0.36595,2.7649,1.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.576,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5225,0,0,0,0,0,0,0,0,0,0
162,19.765,10.289,0.86731,30.349,20.497,16.154,0.72578,0.46842,1.4245e-07,0,0,0,0,0,0,10.198,2.4938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.664,0.36395,2.7503,1.0861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.585,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5233,0,0,0,0,0,0,0,0,0,0
164,19.76,10.301,0.86527,30.359,20.504,16.159,0.72601,0.46867,1.4245e-07,0,0,0,0,0,0,10.199,2.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.653,0.36198,2.7359,1.0812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.595,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5241,0,0,0,0,0,0,0,0,0,0
166,19.755,10.314,0.86325,30.368,20.51,16.164,0.72623,0.46891,1.4245e-07,0,0,0,0,0,0,10.2,2.4943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6421,0.36004,2.7218,1.0765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.604,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5249,0,0,0,0,0,0,0,0,0,0
168,19.75,10.326,0.86128,30.377,20.516,16.169,0.72645,0.46915,1.4245e-07,0,0,0,0,0,0,10.2,2.4945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6313,0.35813,2.7079,1.0718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.613,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5257,0,0,0,0,0,0,0,0,0,0
170,19.745,10.337,0.85934,30.387,20.522,16.174,0.72667,0.46938,1.4245e-07,0,0,0,0,0,0,10.201,2.4947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6207,0.35626,2.6943,1.0672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.622,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5265,0,0,0,0,0,0,0,0,0,0
172,19.74,10.349,0.85743,30.396,20.528,16.179,0.72689,0.46961,1.4245e-07,0,0,0,0,0,0,10.202,2.4949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6103,0.35442,2.6809,1.0627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.631,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5273,0,0,0,0,0,0,0,0,0,0
174,19.736,10.36,0.85555,30.404,20.534,16.184,0.7271,0.46984,1.4245e-07,0,0,0,0,0,0,10.203,2.4952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.35261,2.6677,1.0582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.64,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.528,0,0,0,0,0,0,0,0,0,0
176,19.731,10.371,0.85371,30.413,20.54,16.188,0.72731,0.47007,1.4245e-07,0,0,0,0,0,0,10.204,2.4954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5899,0.35082,2.6547,1.0538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.649,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5288,0,0,0,0,0,0,0,0,0,0
178,19.727,10.382,0.85189,30.422,20.546,16.193,0.72751,0.47029,1.4245e-07,0,0,0,0,0,0,10.205,2.4956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5799,0.34907,2.642,1.0495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.657,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5295,0,0,0,0,0,0,0,0,0,0
180,19.722,10.393,0.85011,30.43,20.552,16.198,0.72771,0.47051,1.4245e-07,0,0,0,0,0,0,10.206,2.4958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0.34734,2.6294,1.0452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.665,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5302,0,0,0,0,0,0,0,0,0,0
182,19.718,10.404,0.84835,30.439,20.558,16.202,0.72791,0.47072,1.4245e-07,0,0,0,0,0,0,10.207,2.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5603,0.34565,2.617,1.0411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.674,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5309,0,0,0,0,0,0,0,0,0,0
184,19.714,10.414,0.84663,30.447,20.563,16.206,0.72811,0.47093,1.4245e-07,0,0,0,0,0,0,10.207,2.4962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5507,0.34397,2.6048,1.0369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.682,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5316,0,0,0,0,0,0,0,0,0,0
186,19.709,10.425,0.84493,30.455,20.569,16.211,0.7283,0.47114,1.4245e-07,0,0,0,0,0,0,10.208,2.4964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5412,0.34233,2.5928,1.0329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.69,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5323,0,0,0,0,0,0,0,0,0,0
188,19.705,10.435,0.84325,30.463,20.574,16.215,0.7285,0.47135,1.4245e-07,0,0,0,0,0,0,10.209,2.4966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5319,0.34071,2.581,1.0288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.697,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.533,0,0,0,0,0,0,0,0,0,0
190,19.701,10.445,0.84161,30.471,20.579,16.219,0.72868,0.47155,1.4245e-07,0,0,0,0,0,0,10.21,2.4968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5227,0.33911,2.5694,1.0249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.705,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5337,0,0,0,0,0,0,0,0,0,0
192,19.697,10.455,0.83999,30.479,20.585,16.223,0.72887,0.47175,1.4245e-07,0,0,0,0,0,0,10.211,2.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5136,0.33754,2.5579,1.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.713,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5343,0,0,0,0,0,0,0,0,0,0
194,19.693,10.465,0.83839,30.487,20.59,16.228,0.72905,0.47195,1.4245e-07,0,0,0,0,0,0,10.211,2.4972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5046,0.33599,2.5466,1.0171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.72,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.535,0,0,0,0,0,0,0,0,0,0
196,19.689,10.474,0.83682,30.494,20.595,16.232,0.72923,0.47215,1.4245e-07,0,0,0,0,0,0,10.212,2.4974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4957,0.33446,2.5355,1.0133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.728,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5356,0,0,0,0,0,0,0,0,0,0
198,19.685,10.484,0.83527,30.502,20.6,16.236,0.72941,0.47234,1.4245e-07,0,0,0,0,0,0,10.213,2.4976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.487,0.33295,2.5245,1.0096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.735,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5362,0,0,0,0,0,0,0,0,0,0
200,19.681,10.493,0.83374,30.509,20.605,16.24,0.72959,0.47253,1.4245e-07,0,0,0,0,0,0,10.214,2.4978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4783,0.33147,2.5137,1.0059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.742,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5369,0,0,0,0,0,0,0,0,0,0
202,19.677,10.502,0.83224,30.517,20.61,16.243,0.72976,0.47272,1.4245e-07,0,0,0,0,0,0,10.214,2.4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4698,0.33001,2.503,1.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.749,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5375,0,0,0,0,0,0,0,0,0,0
204,19.674,10.511,0.83076,30.524,20.615,16.247,0.72993,0.47291,1.4245e-07,0,0,0,0,0,0,10.215,2.4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4614,0.32857,2.4925,0.99868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.756,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5381,0,0,0,0,0,0,0,0,0,0
206,19.67,10.52,0.8293,30.531,20.619,16.251,0.7301,0.47309,1.4245e-07,0,0,0,0,0,0,10.216,2.4983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.453,0.32715,2.4821,0.99514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.763,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5387,0,0,0,0,0,0,0,0,0,0
208,19.666,10.529,0.82786,30.538,20.624,16.255,0.73027,0.47327,1.4245e-07,0,0,0,0,0,0,10.216,2.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4448,0.32574,2.4719,0.99164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.77,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5393,0,0,0,0,0,0,0,0,0,0
